0,0.548476795537459,0,0,0,0,0,0.414785338049425,0,0.195795474790349,0,0.315310912322859,0,0,1.19116020996809,0,0,0,0,0,0,0,0.125786368114659,0,0,0,0,0,0.173130928573302,0.183002901912163,0.422344343212797,0,0,0
0.548476795537459,0,0,0,0,0.157316068076551,0.376096406520481,0,0.161416739427198,0.337302264693143,0,0.152744916764857,0,0.454942933388762,0.926805013730519,0,0,0,0,0,0,0.144221830398728,0.293213386584674,0,0.112784308577325,0.434308111158803,0.411230463281317,1.99840560460041,0,0,0,0,0.274784766004845,0
0,0,0,0.154833689874283,0,0,0,0.139048944855436,0,0.121538058085561,0.144020635544353,0,0.573702366204722,0,0.133670158739825,0,0.122127532371571,0.342790107947674,0.80545414044133,0.274034477054033,1.54143375248775,0.217320418042558,0,0,0,0,0.2083525666116,0,0.12995299715456,0,0,0.545532078502537,0,0.394114933094616
0,0,0.154833689874283,0,0,0,0,0.415862961822857,0.400134465253768,0,0,0,0.113805922152387,0,0,0,0,0,0.882982652036339,0,0,0,0,0,0.17764895447069,0.153910651991341,0,0,0.354365091931361,0,0,0,1.08643093994305,0.516891311160885
0,0,0,0,0,3.01130005108424,0.616563132067611,0,0,0.741785224766569,0,0,0,0,0,0.344690778307732,0,0.815393686256003,0,0.402020572166812,0,0.197553924617322,0,0.554754182323716,0.16366432454197,0,0,0.236783719468201,0,0,0,0,0,0.633059224243264
0,0.157316068076551,0,0,3.01130005108424,0,0.415428727794658,0,0,0.25147796720033,0,0.193610725086189,0.145789821823079,0,0,0.237908517070037,0.171016712262741,0.827975980943629,0.599891307288627,0.602078540909112,0,0.879236999257666,0,2.63629237008427,0,0,0.178559860083549,0.225976477955452,0,0,0,0,0,0.509416792916673
0,0.376096406520481,0,0,0.616563132067611,0.415428727794658,0,0,0,0.182234691637317,0.120472913330312,0,0,0,0.239915866186534,0.469032886039591,0,0.230381188067539,0,0.162452526120759,0.407637575160515,4.38337785701566,0.234577510086141,0.528773363828685,0.135859860525773,0.493152762255095,0.173004136512991,0.616057265736341,0,0,0,0.196107977923749,0,0.197282873890815
0.414785338049425,0,0.139048944855436,0.415862961822857,0,0,0,0,0,0,0.180352143249648,0,0,0.289988353326349,0.373818313817395,0.162334481058119,0,0,0,0,0,0,0,0,0,0.360296671202223,0,0,1.02398496678056,0,0,0,0.172675719877291,0
0,0.161416739427198,0,0.400134465253768,0,0,0,0,0,0,0,0,0.077038973653985,0,0.115617309593969,0,0,0,0.0910803168095829,0,0,0,0,0,0,0,0,0,0,0.40679761398141,0,0,0.465088157752141,0
0.195795474790349,0.337302264693143,0.121538058085561,0,0.741785224766569,0.25147796720033,0.182234691637317,0,0,0,0.420339081942461,0,0,0,0,0.812650749933552,0.964891818664621,0,0,0,0,0.62129030519789,0,0.134567702503469,0.574587048089301,0.462620982934702,2.1134928620481,0.296722900882327,0.211629042971925,0,0,0,0,0
0,0,0.144020635544353,0,0,0,0.120472913330312,0.180352143249648,0,0.420339081942461,0,0.136273429208942,0.270191639406656,0,0,0,2.32458804930606,0,0.965875239280995,0.448121126128618,0,0.318748104145276,0,0.144026788363555,0,0.119708649969699,0,0,0.148691996028256,0,0,0,0,0.136123458975888
0.315310912322859,0.152744916764857,0,0,0,0.193610725086189,0,0,0,0,0.136273429208942,0,0,0.45634895784798,0.160730125099842,0,0,0.239396629021888,0,0,0,0,2.25610760242875,0,2.05699202434409,0.208596315083852,0.217866452044821,0,0.308070952674232,0.434023815812076,0.251863715930703,0,0,0
0,0,0.573702366204722,0.113805922152387,0,0.145789821823079,0,0,0.077038973653985,0,0.270191639406656,0,0,0,0,0,0,0,3.69471613760507,0,0.218838663838169,0,0.142515288870745,0,0,0,0.360419074041292,0,0,0.0788024818348318,0,0,0,0
0,0.454942933388762,0,0,0,0,0,0.289988353326349,0,0,0,0.45634895784798,0,0,0.166039255627238,0.347824746726207,0,0,0,0.233567073048241,0,0.58685960566876,0,0.174734714291788,0,0.173155667988502,0.416797401209364,4.42769014999095,0.251568745419922,0,0,0,0.159608582799635,0.489423393206705
1.19116020996809,0.926805013730519,0.133670158739825,0,0,0,0.239915866186534,0.373818313817395,0.115617309593969,0,0,0.160730125099842,0,0.166039255627238,0,0.254366377369967,0,0.148630022678632,0,0,0,0,0.540246321764419,0,0.120697391933866,0,0.183057708615624,0.887783856105707,0,0,0,0,0.17144312498853,0.419449371951785
0,0,0,0,0.344690778307732,0.237908517070037,0.469032886039591,0.162334481058119,0,0.812650749933552,0,0,0,0.347824746726207,0.254366377369967,0,0.680808847707063,0.217811052545738,0,0.188631993031351,0.123000873534472,0.359095973550927,0,0.540671425737457,0,0.523019333239354,0,0,0.136088352367621,0,0,0,0,0
0,0,0.122127532371571,0,0,0.171016712262741,0,0,0,0.964891818664621,2.32458804930606,0,0,0,0,0.680808847707063,0,0.261439373085365,0,0.161756043569729,0.315696266981088,0.508359260457096,0,0.55437391556505,0,0.12874144420133,0.260122540788081,0,0,0,0,0.145285181093774,0,0.178277360104589
0,0,0.342790107947674,0,0.815393686256003,0.827975980943629,0.230381188067539,0,0,0,0,0.239396629021888,0,0,0.148630022678632,0.217811052545738,0.261439373085365,0,0,0,0,0.583740378009023,0,1.4380272980086,0,0,0,1.27432087900005,1.34541620529329,0.112162384266978,0,0,0,4.57560879981918
0,0,0.80545414044133,0.882982652036339,0,0.599891307288627,0,0,0.0910803168095829,0,0.965875239280995,0,3.69471613760507,0,0,0,0,0,0,0,0,0,0.185121210325447,0,0.450453571404018,0,0.503477652355213,0,0.131224045491548,0,0.126815928748593,0.757459269337575,0,0
0,0,0.274034477054033,0,0.402020572166812,0.602078540909112,0.162452526120759,0,0,0,0.448121126128618,0,0,0.233567073048241,0,0.188631993031351,0.161756043569729,0,0,0,0.529018824996529,0.315896093299517,0,0.193833414858141,0.17343597576011,0,0.361768442696763,0,0,0,0,4.60281461213763,0,0
0,0,1.54143375248775,0,0,0,0.407637575160515,0,0,0,0,0,0.218838663838169,0,0,0.123000873534472,0.315696266981088,0,0,0.529018824996529,0,0,0,0.230946307958641,0,0,0,0,0.221483467854078,0,0,1.76048165407965,0,0
0,0.144221830398728,0.217320418042558,0,0.197553924617322,0.879236999257666,4.38337785701566,0,0,0.62129030519789,0.318748104145276,0,0,0.58685960566876,0,0.359095973550927,0.508359260457096,0.583740378009023,0,0.315896093299517,0,0,0.229275220752808,0.484547159877774,0,0.599962382829606,0.928466165959018,0.491740315020515,0,0,0,0,0,0
0.125786368114659,0.293213386584674,0,0,0,0,0.234577510086141,0,0,0,0,2.25610760242875,0.142515288870745,0,0.540246321764419,0,0,0,0.185121210325447,0,0,0.229275220752808,0,0,1.26905871616816,0,0,0,0,0.0920638401677632,0,0,0,0
0,0,0,0,0.554754182323716,2.63629237008427,0.528773363828685,0,0,0.134567702503469,0.144026788363555,0,0,0.174734714291788,0,0.540671425737457,0.55437391556505,1.4380272980086,0,0.193833414858141,0.230946307958641,0.484547159877774,0,0,0,0.123592479852312,0,0.761192200678726,0,0,0,0,0,0.337967885560116
0,0.112784308577325,0,0.17764895447069,0.16366432454197,0,0.135859860525773,0,0,0.574587048089301,0,2.05699202434409,0,0,0.120697391933866,0,0,0,0.450453571404018,0.17343597576011,0,0,1.26905871616816,0,0,0,0,0.165679111677922,0.300803741255979,0,0,0,0.133641312847817,0
0,0.434308111158803,0,0.153910651991341,0,0,0.493152762255095,0.360296671202223,0,0.462620982934702,0.119708649969699,0.208596315083852,0,0.173155667988502,0,0.523019333239354,0.12874144420133,0,0,0,0,0.599962382829606,0,0.123592479852312,0,0,0.517297402361515,0,0.829863545881598,0.178516791682663,0.437007758717293,0,0,0
0,0.411230463281317,0.2083525666116,0,0,0.178559860083549,0.173004136512991,0,0,2.1134928620481,0,0.217866452044821,0.360419074041292,0.416797401209364,0.183057708615624,0,0.260122540788081,0,0.503477652355213,0.361768442696763,0,0.928466165959018,0,0,0,0.517297402361515,0,0,0.151161533563207,0,0,0.469368482244496,0,0
0,1.99840560460041,0,0,0.236783719468201,0.225976477955452,0.616057265736341,0,0,0.296722900882327,0,0,0,4.42769014999095,0.887783856105707,0,0,1.27432087900005,0,0,0,0.491740315020515,0,0.761192200678726,0.165679111677922,0,0,0,0,0,0,0.15544044283509,0,0
0.173130928573302,0,0.12995299715456,0.354365091931361,0,0,0,1.02398496678056,0,0.211629042971925,0.148691996028256,0.308070952674232,0,0.251568745419922,0,0.136088352367621,0,1.34541620529329,0.131224045491548,0,0.221483467854078,0,0,0,0.300803741255979,0.829863545881598,0.151161533563207,0,0,0.173828694084405,0.613444493548229,0,0,0.364376325524059
0.183002901912163,0,0,0,0,0,0,0,0.40679761398141,0,0,0.434023815812076,0.0788024818348318,0,0,0,0,0.112162384266978,0,0,0,0,0.0920638401677632,0,0,0.178516791682663,0,0,0.173828694084405,0,2.59735724949291,0,0,0
0.422344343212797,0,0,0,0,0,0,0,0,0,0,0.251863715930703,0,0,0,0,0,0,0.126815928748593,0,0,0,0,0,0,0.437007758717293,0,0,0.613444493548229,2.59735724949291,0,0.117348080007914,0,0.150282961834733
0,0,0.545532078502537,0,0,0,0.196107977923749,0,0,0,0,0,0,0,0,0,0.145285181093774,0,0.757459269337575,4.60281461213763,1.76048165407965,0,0,0,0,0,0.469368482244496,0.15544044283509,0,0,0.117348080007914,0,0,0
0,0.274784766004845,0,1.08643093994305,0,0,0,0.172675719877291,0.465088157752141,0,0,0,0,0.159608582799635,0.17144312498853,0,0,0,0,0,0,0,0,0,0.133641312847817,0,0,0,0,0,0,0,0,0
0,0,0.394114933094616,0.516891311160885,0.633059224243264,0.509416792916673,0.197282873890815,0,0,0,0.136123458975888,0,0,0.489423393206705,0.419449371951785,0,0.178277360104589,4.57560879981918,0,0,0,0,0,0.337967885560116,0,0,0,0,0.364376325524059,0,0.150282961834733,0,0,0
