10.1428571428571,9.71428571428571
5.71428571428571,25
7,30.2857142857143
13.8571428571429,1.57142857142857
6.14285714285714,8.71428571428571
2.57142857142857,9
3.14285714285714,8.42857142857143
7.71428571428571,13.8571428571429
14.2857142857143,55.2857142857143
5.57142857142857,13.1428571428571
6,28.8571428571429
2.85714285714286,8.85714285714286
1.14285714285714,57.8571428571429
1.71428571428571,9.71428571428571
3.42857142857143,16.7142857142857
17,12
18.2857142857143,13.7142857142857
11.5714285714286,4.71428571428571
11.8571428571429,28.1428571428571
4.57142857142857,16.1428571428571
5.57142857142857,48.5714285714286
0.857142857142857,4.85714285714286
1.71428571428571,24.4285714285714
11.2857142857143,16.4285714285714
13,12.7142857142857
6.14285714285714,5.71428571428571
2.85714285714286,23.7142857142857
6.42857142857143,2.57142857142857
1.42857142857143,8
3.14285714285714,32.5714285714286
16.5714285714286,18.2857142857143
10.1428571428571,31
6.85714285714286,16
11.2857142857143,16.5714285714286
